id,nama,status,agency,pagu,hps,penawaranmenang,pemenang,
23851014,Pembangunan Jembatan Irigasi Dusun Babakan RT. 09/ 03 Desa Medangasem Kec. Jayakerta TA. 2013,0,Kabupaten Karawang,294200000,294200000,278250000,CV. AMELIA INDAH,
23850014,Peningkatan Jalan Pusakajaya Utara - Sungaibuntu,0,Kabupaten Karawang,294200000,294200000,284135000,BINAK,
23847014,Peningkatan Jalan Citopeng - Ciwaru,0,Kabupaten Karawang,294200000,294200000,285300000,CV. WALET MAS,
23846014,Peningkatan Jalan Wanakerta - Wanajaya,0,Kabupaten Karawang,294200000,294200000,289816000,CV. SINAR SAKTI,
23845014,Pembangunan Infrastruktur Perdesaan Peningkatan Jalan Dusun Dukuh Barat - Dusun Dukuh Timur Desa Dukuh Karya Kec. Rengasdengklok,0,Kabupaten Karawang,294200000,294200000,289783000,CV. LIKKA UTAMA,
23844014,Pembangunan Infrastruktur Perdesaan Perbaikan Drainase Jalan Nakula Raya - Jalan Nakula 1 s/d 7 Perumnas Bumi Telukjambe Kec. Telukjambe Timur,0,Kabupaten Karawang,393200000,393200000,365600000,KARYA DHITA SARANA,
23843014,Pembuatan Tambak Limpas Dusun/ Desa Kedungjeruk Kec. Cibuaya,0,Kabupaten Karawang,740000000,740000000,714185000,CV. HIKMAH MANDIRI,
23842014,Penurapan Jalan Menuju Makam Syech Quro',0,Kabupaten Karawang,591200000,591200000,556491000,CV. ANUGRAH JAYA,
23841014,Penurapan Jalan Telagajaya - Pagadungan,0,Kabupaten Karawang,492200000,492200000,444882000,CV. MADU SEGARA & Co,
23840014,Normalisasi Drainase Jalan Rawagabus Desa Adiarsa Kec. Karawang Timur TA. 2013,0,Kabupaten Karawang,270600000,270600000,264545000,CV.HARTIKA ALAM,
23839014,Normalisasi Drainase dan Trotoar Jembatan Telukjambe - Pinayungan,0,Kabupaten Karawang,1137000000,1137000000,1118781000,CV. PRIANGAN JAYA,
23838014,Normalisasi Saluran Drainase Hotel Karawang Indah - Jatirasa Barat - Sangkali,0,Kabupaten Karawang,1482000000,1482000000,1452500000,CV. KALANG SURYA,
23837014,Normalisasi Drainase Perumnas Adiarsa,0,Kabupaten Karawang,987000000,987000000,952355000,CV. BAMBU RUNCING,
23836014,Normalisasi Drainase Jalan Dr. Taruno,0,Kabupaten Karawang,591200000,591200000,581800000,CV. KALANG SURYA,
23835014,Normalisasi Drainase Jalan Cakradireja - Jalan Kartini,0,Kabupaten Karawang,492200000,492200000,475574000,CV. ABIDIN JAYATAMA,
23832014,Belanja Modal pengadaan Alat-alat Kedokteran Bedah,0,Kabupaten Subang,6066454400,5948691400,5789000000,PT. Triputra Aman Makmur,
23831014,Pengadaan Alat Laboratorium Pendukung Pembelajaran Swadana berupa Fully Automated Sparm Analyzer System (CASA). Fakultas Kedokteran Universitas Padjadjaran Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,1410750000,1410750000,1349700000,CV. Tri Lexsona,
23830014,Belanja Modal Pengadaan Alat-alat Kedokteran Kebidanan dan Penyakit Kandungan,0,Kabupaten Subang,9163095600,8940959700,8597345672,PT. BHAKTI WIRA HUSADA,
23828014,Rehabilitasi/Peningkatan Jaringan Irigasi Cisangkan (DAK Tambahan),0,Kabupaten Garut,309000000,309000000,288901200,CV PUTRA KARANGSARI,
23827014,Rehabilitasi/Peningkatan Jaringan Irigasi Cicapar (DAK Tambahan),0,Kabupaten Garut,309000000,309000000,293546000,cv. cipta,
23826014,Rehabilitasi/Peningkatan Jaringan Irigasi Citameng III (DAK Tambahan),0,Kabupaten Garut,283967910,283900000,265871500,CV. PUTRA SWADIRI,
23825014,Rehabilitasi/Peningkatan Jaringan Irigasi Cikuray (DAK Tambahan),0,Kabupaten Garut,309000000,309000000,295100000,CV. HILYASYA PUTRA UTAMA,
23824014,Rehabilitasi/Peningkatan Jaringan Irigasi Leuwibolang (DAK Tambahan),0,Kabupaten Garut,360500000,360500000,288316300,CV. YUCINDO BANGUN SARANA,
23823014,Rehabilitasi/Peningkatan Jaringan Irigasi Curug Ngebul (DAK Tambahan),0,Kabupaten Garut,412000000,412000000,372175000,CV. PRAKASA,
23822014,Rehabilitasi/Peningkatan Jaringan Irigasi Cibuyutan Selatan (DAK Tambahan),0,Kabupaten Garut,412000000,412000000,383579800,CV. ANDESKO JAYA,
23821014,Rehabilitasi/Peningkatan Jaringan Irigasi Beulahnangka (DAK Tambahan),0,Kabupaten Garut,412000000,412000000,346380000,cv. sarana pembangunan,
23820014,Rehabilitasi/Peningkatan Jaringan Irigasi Cibedug (DAK Tambahan),0,Kabupaten Garut,463500000,463500000,445000000,CV NUSASARI,
23819014,Rehabilitasi/Peningkatan Jaringan Irigasi Cikamiri II (DAK Tambahan),0,Kabupaten Garut,463500000,463500000,431819200,cv.gsr,
23818014,Rehabilitasi/Peningkatan Jaringan Irigasi Cibuyutan Utara (DAK Tambahan),0,Kabupaten Garut,463500000,463500000,429230400,CV. JANGKAR HAUR JAYA,
23817014,Rehabilitasi/Peningkatan Jaringan Irigasi Cianten (DAK),0,Kabupaten Garut,297000000,297000000,243510000,CV.DUTA HARAPAN BARU,
23816014,Rehabilitasi/Peningkatan Jaringan Irigasi Citameng IV (DAK),0,Kabupaten Garut,297000000,297000000,290150000,cv. agro mitra wahana,
23815014,Rehabilitasi/Peningkatan Jaringan Irigasi Citameng II (DAK),0,Kabupaten Garut,297000000,297000000,276000000,CV SATRIA SILIWANGI,
23814014,Rehabilitasi/Peningkatan Jaringan Irigasi Cipancar (DAK),0,Kabupaten Garut,297000000,297000000,276550000,CV.WAHANA KARYA,
23813014,Rehabilitasi/Peningkatan Jaringan Irigasi Ciroyom (DAK),0,Kabupaten Garut,385000000,385000000,359027200,PUTRA NATABA,
23812014,Rehabilitasi/Peningkatan Jaringan Irigasi Cipeujeuh (DAK),0,Kabupaten Garut,550000000,550000000,539300000,CV. PUTRI RAHAYU SUDI,
23809014,PENYUSUNAN DATA GEOLOGI DAN INFORMASI TEKNIS SESAR LEMBANG DI JAWA BARAT,0,Kementerian Energi Dan Sumber Daya Mineral,169048000,169048000,155625000,PT. WIDYA BUANA PRASETYA,
23808014,Renovasi Bangunan Laboratorium Biologi dan Fisika ( Lanjutan ),0,-,380900000,380900000,345345000,CV. INDRA NUGRAHA,
23807014,Perluasan/Rehabilitasi Gedung Kantor Lanjutan (lantai 2),0,-,7032995000,7018897000,6723407000,PT. ANIFER PRADANA PUTRI,
23806014,PNK-05. Peningkatan Jalan Cipatik-Leuwisapi,0,Kabupaten Bandung Barat,500000000,499525000,488888000,PT. Restu Ibu,
23804014,Rehabilitasi Daerah Irigasi Bangbayang (Banprov),0,Kabupaten Garut,980000000,979384000,916916000,mustika mulya jaya,
23803014,Belanja Pemeliharaan Gedung Eks Kantor Pengujian Kendaraan Bermotor,0,-,625393000,625393000,534988000,CV. ADITIYA MANDIRI,
23802014,PMB.02 Peningkatan Jalan Selacau-Cililin,0,Kabupaten Bandung Barat,6000000000,5999929000,5579351000,PT. ANTEN ASRI PERKASA,
23801014,Belanja Modal Pengadaan Kursi Tunggu,0,-,938000000,851235000,493495200,CV. UNIVERSAL STUDIO,
23800014,Belanja Modal Pengadaan Televisi (Smart TV),0,-,300000000,272250000,209550000,CV. SINAR GEMILANG SEMPURNA,
23799014,Pengadaan Mebeulair,0,Kabupaten Subang,391878000,390912400,390721000,CV. PUJA TEHNIK,
23798014,Belanja Obat-obatan Berdasarkan Harga Non E-Catalog Obat(DAK),0,Kabupaten Subang,275000000,274999785,274000000,PT. DISTRINDO KARYA UTAMA,
23796014,Pengadaan Belanja Jasa Kebersihan Cleaning Service Gedung Setda B,0,-,373603350,371940309,306494760,Nandya Perkasa,
23795014,Jasa Konsultansi Penyusunan DED IPAL Komunal Industri Pengolahan Batu Alam,0,-,92700000,92262500,90330000,GEMA PRATAMA,
23794014,Pengadaan Jasa Kebutuhan Makanan Buka Sahur dan Paket Lebaran Tahun 2014 RSUP dr.Hasan Sadikin Bandung,0,-,931311700,931311700,927780800,anugrah khatulistiwa,
23793014,Pengadaan EBUS & Thoracoscopy,0,-,5500000000,5500000000,4617030000,PT. LAMI BARKAHUTAMA,
23791014,Belanja Pemeliharaan Jalan Pengadaan Bahan Lokal (Lelang Ulang),0,Kabupaten Bandung Barat,1029726000,1029726000,982328000,CV. PUSPITA MANDIRI,
23790014,DETAILED ENGINEERING DESIGN (DED) GRAHA IPTEK DAN HALL OF FAME,0,-,562000000,561242000,470777000,PT. ARCHITEAM DESIGN CENTER,
23789014,DETAILED ENGINEERING DESIGN (DED) GEDUNG WISMA ATLET,0,-,1802536000,1801261000,1441148000,PT. Pandu Persada,
23788014,DETAILED ENGINEERING DESIGN (DED) PENTAS KREASI SENI YOUTH CENTER,0,-,1100000000,1095000000,765000000,CV. Rajaya Rekayasa,
23786014,PMB-04 Peningkatan Jalan Cililin - Sindangkerta,0,Kabupaten Bandung Barat,9000000000,8999371000,8278554000,TRIE MUKTY PERTAMA PUTRA. PT,
23782014,Belanja Pakaian Training Olah raga,0,-,332500000,302385000,240350000,CV. DYNA MANDIRI,
23781014,Pengadaan Atomic Absorption Spectrophotometer,0,Kementerian Energi Dan Sumber Daya Mineral,448900000,448814000,440000000,CV ALEXANDER,
23777014,Belanja Pemeliharaan Gedung dan Bangunan,0,-,662900000,661878500,596200000,PT. Restu Ibu,
23776014,Belanja Modal Pengadaan Alat Pendingin Ruangan,0,-,273975000,273944000,271755000,CV. DAHLIA,
23775014,Penyusunan Standar Satuan Harga Untuk Pekerjaan Belanja Jasa Konsultan Standar Harga Satuan (SHS),0,Kabupaten Karawang,260000000,259510000,252175000,PT. SIGMA EKSPRESI,
23769014,Penyelesaian dan Perluasan Gedung Kantor,0,Kabupaten Subang,1490500000,1490500000,1370200000,CV. BULAN INDAH,
23766014,Pembangunan Lanjutan Gedung Pendidikan Lantai 3 (Gedung D),0,Kementerian Perindustrian,479979000,479979000,460755000,CV. KHARISMA RISTA,
23764014,Pembangunan Hanggar Alat Berat Lanjutan,0,-,500000000,499777300,473559900,CV MANDIRI MAJU SEJAHTERA,
23763014,Belanja Modal Pengadaan Komputer/PC Laptop Printer dan Scaner,0,Kabupaten Subang,399827000,398997000,398573000,CV. PUJA TEHNIK,
23759014,Pengadaan Alat Tulis Kantor Tahun 2014,0,Kementerian Kesehatan,253180000,252919850,233796530,CV. Mesa Karya Utama,
23758014,SURVEY O/D ASAL TUJUAN KABUPATEN KARAWANG UNTUK BELANJA JASA KONSULTAN,0,Kabupaten Karawang,434500000,427400000,400950000,PT. INTIMULYA MULTIKENCANA,
23757014,Pengadaan Alat Tulis Kantor Untuk Keperluan Pendidikan Fakultas Kedokteran Universitas Padjadjaran,0,Kementerian Pendidikan dan Kebudayaan,272535560,272535560,218708602,CV. PUTRANA KARYA,
23755014,Belanja Modal Pengadaan Konstruksi Fisik/Bangunan Bukan Gedung Pengadaan Meubeler,0,-,395000000,395000000,,,
23753014,Pengadaan Cath-lab Tahun Anggaran 2014,0,-,10862500000,10800000000,10517296900,PT.RAJAWALI NUSINDO,
23752014,Pembangunan Gedung Diagnostic & Cardiac Center Tahap IV Tahun 2014,0,-,11317898457,11312536000,10607361000,PT. Hutama Buana Internusa,
23750014,Pekerjaan Renovasi Ruang Aula Moestopo Gedung 4 Lantai 3 Fakultas Ilmu Komunikasi Universitas Padjadjaran Jatinangor,0,Kementerian Pendidikan dan Kebudayaan,450000000,449930000,390000000,ANEKA BANGUNAN,
23749014,Studi Identifikasi Nilai-Nilai Yang Berlaku Di Masyarakat Tentang Kualitas Penataan Ruang Jawa Barat,0,-,162000000,162000000,154220000,PT. MARGA SARANA BHUMI,
23746014,Pengadaan Alat-alat Laboratorium Peternakan,0,-,760856000,760715698,666655000,PT. TRIANDAR JASTEKTAMA,
23743014,PENYUSUNAN APLIKASI SISTEM INFORMASI PARIWISATA BERBASIS TEKNOLOGI AUGMENTED REALITY DI TAMAN HUTAN RAYA IR.H. DJUANDA KOTA BANDUNG,0,-,104185000,104087500,78237500,PT. Biner Teknologi Indonesia,
23741014,Jasa Konsultansi Pengawasan Pembangunan Kamar Operasi (OK) di Lantai 4 Bangunan Fungsional tahun 2014,0,Kementerian Kesehatan,746657920,719345000,704275000,PT.MODULE TRI ARBA,
23739014,Pemeliharaan/Perbaikan Gedung Pusat Kegiatan Mahasiswa Universitas Pendidikan Indonesia,0,Kementerian Pendidikan dan Kebudayaan,417620000,417620000,358381000,CV. SALUYU,
23738014,Pengadaan Barang Habis Pakai dan Operasional Perkantora (Paket -1) untuk keperluan Universitas Pendidikan Indonesia (UPI) Tahun Anggaran 2014,0,Kementerian Pendidikan dan Kebudayaan,804000000,804000000,690435350,CV NUGARADA ABADI,
23737014,Pemeliharaan/Perbaikan Ruang Rapat Direktorat Akademik dan Kemahasiswaan Gedung Pusat Administrasi Universitas Pendidikan Indonesia,0,Kementerian Pendidikan dan Kebudayaan,271427000,271427000,252733000,CV. YDP Usaha Perdana,
23734014,Pekerjaan Konstruksi Renovasi Lanjutan Gedung Pusat Pendidikan dan Pelatihan Unpad Jalan Ir. H. Juanda 4 Bandung,0,Kementerian Pendidikan dan Kebudayaan,12646341000,12646341000,11398000000,PT. SURTI KARYA PERDANA,
23733014,PEKERJAAN PENGAWASAN PEMBANGUNAN KANTOR KECAMATAN SAGULING KABUPATEN BANDUNG BARAT,0,-,80000000,80000000,75990000,PT. MAHAKA NUGRAHA PERKASA,
23732014,Penyusunan Rencana Detail Tata Ruang (RDTR) Kecamatan Wanaraja,0,Kabupaten Garut,372258000,372251000,352495000,CV. FASADE UTAMA,
23731014,Penyusunan Rencana Detail Tata Ruang (RDTR) Kecamatan Malangbong,0,Kabupaten Garut,372258000,372251000,368841000,PT. GIRI AWAS,
23730014,Penyusunan Rencana Detail Tata Ruang (RDTR) Kecamatan Bungbulang (Lanjutan),0,Kabupaten Garut,308000000,307956000,304623000,PT. MAHAKA NUGRAHA PERKASA,
23729014,Penyusunan Rencana Detail Tata Ruang (RDTR) Kecamatan Caringin (Lanjutan),0,Kabupaten Garut,308000000,307956000,303996000,PT. DWI ELTIS KONSULTAN,
23728014,Rencana Detail Tata Ruang (RDTR) Kecamatan Talegong (Lanjutan),0,Kabupaten Garut,308000000,307956000,304623000,PT. MAHAKA NUGRAHA PERKASA,
23727014,KAJIAN DAYA DUKUNG DAN DAYA TAMPUNG LINGKUNGAN UNTUK PEMANFAATAN KAWASAN DARAJAT DI KABUPATEN GARUT,0,Kabupaten Garut,378500000,375914000,375430000,PT. Inasa Sakha Kirana,
23726014,KAJIAN PEMETAAN KAWASAN RAWAN KEBAKARAN HUTAN,0,Kabupaten Garut,178000000,177083500,176462000,CV. Cipta Nusa Endah,
23725014,KAJIAN DAYA DUKUNG DAN DAYA TAMPUNG LINGKUNGAN UNTUK PEMANFAATAN KAWASAN CIPANAS KABUPATEN GARUT,0,Kabupaten Garut,378500000,375914000,372900000,PT. SIGMA EKSPRESI,
23724014,KAJIAN DAYA DUKUNG DAN DAYA TAMPUNG LINGKUNGAN PADA KAWASAN PENAMBANGAN EMAS RAKYAT DI KABUPATEN GARUT,0,Kabupaten Garut,277500000,275264000,273377500,PT. Dua Ribu Satu Pangripta,
23723014,KAJIAN DAYA DUKUNG DAN DAYA TAMPUNG LINGKUNGAN KAWASAN PENYAMAKAN KULIT SUKAREGANG KABUPATEN GARUT,0,Kabupaten Garut,278000000,275814000,272690000,PT. MIRANTHI KONSULTAN PERMAI,
23722014,KAJIAN EKOLOGI KEANEKARAGAMAN HAYATI (FLORA & FAUNA) DI KAWASAN KONSERVASI (CAGAR ALAM TAMAN WISATA ALAM DLL),0,Kabupaten Garut,372430000,370287500,369176500,PT. HEGAR DAYA,
23721014,KAJIAN KERUSAKAN LINGKUNGAN AKIBAT AKTIFITAS GALIAN C DI GUNUNG GUNTUR KABUPATEN GARUT,0,Kabupaten Garut,278000000,274439000,271694000,PT. INTIMULYA MULTIKENCANA,
23720014,KAJIAN PENATAAN KAWASAN LINDUNG,0,Kabupaten Garut,375900000,372000000,370865000,CV. FASADE UTAMA,
23719014,Penyusunan Rencana Detail Tata Ruang (RDTR) Kawasan Perkotaan Garut,0,Kabupaten Garut,349500000,349371000,348546000,PT. ALOCITA MANDIRI,
23718014,Penyusunan Rencana Detail Tata Ruang (RDTR) Kecamatan Pangatikan (Lanjutan),0,Kabupaten Garut,297500000,297396000,293656000,PT. SIGMA EKSPRESI,
23717014,Penyusunan Rencana Detail Tata Ruang (RDTR) Kecamatan Cibatu (Lanjutan),0,Kabupaten Garut,297500000,297396000,293216000,PT. DWI ELTIS KONSULTAN,
23716014,Pembangunan Puskesmas Rajamandala,0,-,1945364800,1944990000,1845591000,cv kusumah,
23715014,Pembangunan Ruang Poliklinik UPTD RSUD Cililin,0,-,786618211,502210000,451830000,CV. SUKAJAYA,
23714014,PENGADAAN PERLENGKAPAN MONITORING KUALITAS UDARA,0,Kabupaten Karawang,915000000,911900000,902000000,KARYA DHITA SARANA,
23713014,REVIEW MASTER PLANPENYUSUNAN RENCANA PENATAAN KAWASAN KOMPLEK PERKANTORAN PEMERINTAHAN KABUPATEN BANDUNG BARAT,0,-,230000000,230000000,218500000,PT. Matriks Centrisindo,
23712014,Pengadaan Jasa Pembuatan Mebelair Untuk Ruang Hotlab PET dan QC PET Di Gedung Diagnostic dan Cardiac Center RSUP dr.Hasan Sadikin Bandung,0,-,808430480,808430000,766978850,CV. SINAR SAWITRI,
23709014,Pembangunan Jalan Veteran I+II,0,-,900000000,892000000,841754100,CV. SATIGA,
23708014,BELANJA CETAK SURAT KETETAPAN PAJAK DAERAH (SKPD),0,-,6600000000,4764000000,2508000000,PT. ARIDAS KARYA SATRIA,
23704014,Dalam Rangka Pelaksanaan Kegiatan Studi Kajian Kondisi Jasa Konstruksi di Jawa Barat Oleh Pihak Ketiga (lelang),0,-,132400000,132119000,125636000,PT. ANDRA CIPTA CONSULT,
23703014,Pengadaan Linen Medis untuk RIK Tahun 2014,0,-,893189000,893189000,885236000,PT. TRI SELARAS ABADI,
23702014,Belanja Server Jaringan Internet LPSE,0,-,1788274350,1780060000,1737615000,PT. Datasystem Komputindo,
23701014,Rehabilitasi Gedung Rumentang Siang Lanjutan,0,-,360000000,358341000,318394000,CV.SELARAS CAKRA UTAMI,
23699014,Pengadaan dan Pemasangan Pagar TPPAS Regional Legok Nangka Lanjutan,0,-,1470000000,1374874600,1278665300,CV. PANDAN JATI,
23698014,Pengadaan Konstruksi Gedung Dinas Perhubungan Kota Sukabumi,0,-,1447592000,1400000000,1331764000,CV. Citarum Jaya,
23695014,Rehabilitasi dan Pembangunan Gedung IPI RS Paru Dr. H.A. Rotinsulu,0,Kementerian Kesehatan,1629070000,1626000000,1405360000,Putra Jaya,
23693014,PENGADAAN ALAT TULIS KANTOR,0,Kabupaten Karawang,749348400,749198400,568872500,PT. DWITAMA SENTOSA,
23692014,Pengadaan Barang Rumah Tangga Tahun 2014,0,Kementerian Kesehatan,285717000,278829592,275757620,PT.RAWATIPA,
23690014,PENYUSUNAN PERENCANAANDETAIL PEMBANGUNAN GEDUNG,0,-,383400000,278175000,245704000,CV.GRIYA LOKA,
23689014,Pengadaan Meubelair,0,-,299650000,250167500,203164000,PT. KING 8,
23688014,Pengendalian OPT Untuk Pekerjaan Belanja Bahan Kimia dan Pupuk,0,Kabupaten Karawang,825600000,825600000,825000000,CV. TUNGGAK SEMI,
23687014,Pengadaan Landfill Compactor di TPK Sarimukti,0,-,7500000000,7250392600,7164300000,CV. PRIEMMA MANUNGGAL ASRI,
23686014,Rehabilitasi dan Perluasan Gedung Kantor BPS Kota Cimahi,0,Badan Pusat Statistik,784800000,784296000,704506000,CV.ZIHAN PUTRA SEJATI,
23685014,Sarana Fasilitasi pemasaran hasil peternakan di Pamarican Ciamis,0,-,390000000,389933000,355699000,CV. BINA RIZKY,
23683014,Sarana Fasilitasi Pemasaran hasil peternakan di Kab. Garut,0,-,390000000,389558890.2,350547000,CV. AMAZON,
23682014,Sarana Fasilitasi Pemasaran hasil Peternakan di Kabupaten Puwakarta,0,-,390000000,389970000,370181000,Rama Putra Unggul,
23681014,Pembangunan Ruangan Kamar Jenazah,0,-,537097813,536585000,517014000,CV.Permata Intan Mandiri,
23680014,PENGADAAN OBAT DAN BAHAN HABIS PAKAI,0,Kabupaten Karawang,1037100000,1037003965,979059972,Gempa Ramadhan,
23679014,Belanja Modal Mesin Las (Peralatan Bengkel Las),0,-,802200000,724701500,646500000,PT. PERWIRA SENTRA OFFICINDO,
23677014,Pembangunan Ruas Jalan Merdeka I,0,-,1868000000,1850000000,1801318400,CV.RIZKY NABILA,
23675014,Pembangunan Kantor UPTD LLAJ Wilayah II,0,-,479982000,479982000,402997000,CV. AMAZON,
23674014,Rehabilitasi/Pemeliharaan Infrastruktur Jalan Selabintana,0,-,990000000,980000000,839404500,CV.HATRO,
23673014,Pembangunan Workshop,0,-,13750000000,13749900000,12816384885,PT. KARYA SHINTA MANARITO,
23668014,Pengawasan Pelaksanaan Konstruksi Pemeliharaan Jalan Paket II,0,Kabupaten Bandung Barat,100000000,98285000,97619000,PT. BINA INDEX CONSULT,
23667014,Pengawasan Pelaksanaan Konstruksi Pemeliharaan Jalan Paket I,0,Kabupaten Bandung Barat,100000000,98285000,92581000,PT. GIRI AWAS,
23666014,KAJIAN KUALITAS SUMBER AIR PERMUKAAN (5 DAS) DI KABUPATEN GARUT,0,Kabupaten Garut,320070000,318109000,317009000,PT. PARAMA MULABHAKTI,
23665014,KAJIAN LAJU SEDIMENTASI DI DAS CIMANUK KABUPATEN GARUT,0,Kabupaten Garut,177100000,176165000,174075000,PT. Maza Pradita Sarana,
23663014,Pengawasan Pelaksanaan Kontruksi Peningkatan Jalan Paket V,0,Kabupaten Bandung Barat,200000000,193517000,188017000,PT. MASSUKA PRATAMA,
23662014,Pengawasan Pelaksanaan Kontruksi Peningkatan Jalan Paket IV,0,Kabupaten Bandung Barat,200750000,199897000,199402000,PT JAVATAMA KONSULINDO,
23660014,Pembangunan Jalan Cipanas II,0,-,300000000,295000000,286224400,ARUNDAYA,
23659014,Pengawasan Pelaksanaan Kontruksi Peningkatan Jalan Paket III,0,Kabupaten Bandung Barat,200750000,199897000,197862000,PT. ALOCITA MANDIRI,
23658014,Pengawasan Pelaksanaan Konstruksi Peningkatan Jalan Paket VI,0,Kabupaten Bandung Barat,200000000,193517000,191253000,CV. DENMASS,
23657014,Pembangunan Jalan Limusnunggal Paket I,0,-,450000000,444000000,420505800,Multi Sarana,
23656014,Pengawasan Pelaksanaan Konstruksi Peningkatan Jalan Paket II,0,Kabupaten Bandung Barat,200750000,199897000,194562500,CV. HENDRA CO,
23654014,Pengadaan Alat Kesehatan Dasar Tahun Anggaran 2014,0,-,282872000,282000000,,,
23652014,Pengawasan Pelaksanaan Konstruksi Peningkatan Jalan Paket I,0,Kabupaten Bandung Barat,219725000,219642000,213537500,PT. WINAGUNA SARANA TEKNIK,
23648014,Pembangunan Jalan Ciseureuh Paket 1,0,-,450000000,445000000,404483200,CV. GELAR SARI,
23647014,Pembangunan Jalan Ciseureuh Paket 2,0,-,500000000,494000000,444908200,CV. GELAR SARI,
23646014,Pembangunan Jalan Nangela,0,-,750000000,740000000,668367700,BINANGKIT,
23644014,Pembangunan Jalan Rumah Sakit Belakang,0,-,525000000,520000000,497755500,CV.DRAZAT CITRA MANDIRI,
23643014,Perbaikan Jalan Pelabuhan,0,-,1872200000,1850000000,1792352300,ADY SURYA,
23642014,Pembangunan Jalan Cipanengah Girang,0,-,500000000,495000000,471101400,CV. SARANA INDAH,
23641014,Rehabilitasi/Pemeliharaan Infrastruktur Jalan Kabandungan,0,-,753984000,745000000,720882800,CV. MARTINI,
23640014,Pembangunan Jalan Limus Nunggal 2,0,-,500000000,496000000,470011300,CV. WINOLA,
23639014,Pembangunan Jalan Jend A.yani,0,-,900000000,890000000,853824400,CV.DRAZAT CITRA MANDIRI,
23635014,Pembangunan Jalan M. Mahfud,0,-,1060000000,1045000000,1004199900,CV. TRIDAYA,
23632014,Pengadaan ATK/Persediaan Perkantoran Kantor Pusat Pengembangan Pendidikan Anak Usia Dini Nonformal dan Informal,0,Kementerian Pendidikan dan Kebudayaan,235549000,230000000,215985715,PT. DWITAMA SENTOSA,
23631014,DI. AMBIT - Perbaikan / Pembuatan Lining Sal. Sek. Cimaung dan Normalisasi Saluran. Desa Mekarsari dan Karangsari Kec. Waled Kab. Cirebon,0,-,333200100,324871000,273938000,CV. Gemini Jaya,
23629014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 204 B Karawang,0,Kementerian Energi Dan Sumber Daya Mineral,620457750,604494000,453254000,CV. ARUS KUAT,
23628014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 204 A Karawang,0,Kementerian Energi Dan Sumber Daya Mineral,551518000,537328000,403305000,PT.ELMINDO AGUNG,
23627014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 203 C Subang,0,Kementerian Energi Dan Sumber Daya Mineral,781584375,761475000,625170000,DESINDO,
23626014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 203 B Subang,0,Kementerian Energi Dan Sumber Daya Mineral,944314250,920018000,855563000,PT. Agam Bangun Sarana,
23624014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 203 A Subang,0,Kementerian Energi Dan Sumber Daya Mineral,681381250,663850000,542954000,DESINDO,
23621014,Belanja Modal Pengadaan Konstruksi / Pembelian Gedung Gudang/ Renovasi Gudang Peralatan Processing,0,-,379500000,379287000,356159000,CV. ALGA SEJAHTERA,
23620014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 201 D Purwakarta,0,Kementerian Energi Dan Sumber Daya Mineral,818459125,797401000,599385000,CV. Tyasya Cipta Mandiri,
23619014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 201 C Purwakarta,0,Kementerian Energi Dan Sumber Daya Mineral,581979750,567006000,425835000,CV.Borneo Artha Raya,
23618014,Pembangunan Jaringan Listrik Rumah Tangga di Wilayah Kerja UPTD ESDM Wilayah II Purwakarta - Pembangunan IR Paket 201 B Purwakarta,0,Kementerian Energi Dan Sumber Daya Mineral,725470625,706805000,542954000,DESINDO,
23615014,Belanja Modal Pengadaan Konstruksi/Pembelian Gedung/ Renovasi TempatPenerimaan Hasil Panen (Gudang Benih),0,-,253000000,252826000,240240000,cv. noveta samuel,
23612014,Pembangunan Instalasi Listrik Rumah di Wilayah Kerja UPTD ESDM Wilayah IV Tasikmalaya Paket 414 - Pangandaran,0,Kementerian Energi Dan Sumber Daya Mineral,529072500,515790000,404877000,CV Rahayu,
23611014,Belanja Modal Pengadaan Konstruksi Jaringan Irigasi/ Renovasi Jaringan Saluran Irigasi,0,-,539000000,538694000,472641000,CV.RIZKY NABILA,
23610014,Pembangunan Instalasi Listrik Rumah di Wilayah Kerja UPTD ESDM Wilayah IV Tasikmalaya Paket 413 - Pangandaran,0,Kementerian Energi Dan Sumber Daya Mineral,721462500,703350000,532080000,CV.Borneo Artha Raya,
